"langue_sujet","code_langue_sujet","sujet"
"http://lexvo.org/id/iso639-3/nmk","nmk","http://lexvo.org/id/iso639-3/nmk"
"http://lexvo.org/id/iso639-3/nor","nor","Norvégien"
"http://lexvo.org/id/iso639-3/nor","nor","http://lexvo.org/id/iso639-3/nor"
"http://lexvo.org/id/iso639-3/nru","nru","Lataddi Narua"
"http://lexvo.org/id/iso639-3/nru","nru","Lazé"
"http://lexvo.org/id/iso639-3/nru","nru","Shekua Na"
"http://lexvo.org/id/iso639-3/nru","nru","Yongning Na"
"http://lexvo.org/id/iso639-3/nru","nru","http://lexvo.org/id/iso639-3/nru"
"http://lexvo.org/id/iso639-3/nua","nua","http://data.bnf.fr/ark:/12148/cb11958119h"
"http://lexvo.org/id/iso639-3/nua","nua","http://data.bnf.fr/ark:/12148/cb12124561k"
"http://lexvo.org/id/iso639-3/nua","nua","http://data.bnf.fr/ark:/12148/cb12287252x"
"http://lexvo.org/id/iso639-3/nua","nua","http://www.language-archives.org/vocabulary/field#text_and_corpus_linguistics"
"http://lexvo.org/id/iso639-3/nua","nua","Yuanga"
"http://lexvo.org/id/iso639-3/nua","nua","http://lexvo.org/id/iso639-3/nua"
"http://lexvo.org/id/iso639-3/nxq","nxq","Naxi"
"http://lexvo.org/id/iso639-3/nxq","nxq","Southwestern Mandarin"
"http://lexvo.org/id/iso639-3/nxq","nxq","http://lexvo.org/id/iso639-3/cmn"
"http://lexvo.org/id/iso639-3/nxq","nxq","http://www.language-archives.org/vocabulary/field#discourse_analysis"
"http://lexvo.org/id/iso639-3/nxq","nxq","http://www.language-archives.org/vocabulary/field#text_and_corpus_linguistics"
"http://lexvo.org/id/iso639-3/nxq","nxq","http://www.language-archives.org/vocabulary/field#typology"
"http://lexvo.org/id/iso639-3/nxq","nxq","纳西语"
"http://lexvo.org/id/iso639-3/nxq","nxq","http://lexvo.org/id/iso639-3/nxq"
"http://lexvo.org/id/iso639-3/oci","oci","Albon"
"http://lexvo.org/id/iso639-3/oci","oci","Gartempe"
"http://lexvo.org/id/iso639-3/oci","oci","Occitan"
"http://lexvo.org/id/iso639-3/oci","oci","albigeois"
"http://lexvo.org/id/iso639-3/oci","oci","auxiliaires"
"http://lexvo.org/id/iso639-3/oci","oci","boutiérot"
"http://lexvo.org/id/iso639-3/oci","oci","ethnotextes"
"http://lexvo.org/id/iso639-3/oci","oci","flexion"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11931491z"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11931793g"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11931803z"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11932119n"
"http://lexvo.org/id/iso639-3/oci","oci","nombre"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11931150j"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11931819b"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11931841h"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11932417s"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11932496x"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11932512b"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119325308"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11933145f"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11933804s"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119339867"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119344654"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119344952"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11934786x"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11934798x"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11935385q"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119404970"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11944279g"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119458243"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119460991"
"http://lexvo.org/id/iso639-3/oci","oci","languedocien"
"http://lexvo.org/id/iso639-3/oci","oci","limousin"
"http://lexvo.org/id/iso639-3/oci","oci","marchois"
"http://lexvo.org/id/iso639-3/oci","oci","morphologie"
"http://lexvo.org/id/iso639-3/oci","oci","occitan"
"http://lexvo.org/id/iso639-3/oci","oci","paradigmes"
"http://lexvo.org/id/iso639-3/oci","oci","phonologie"
"http://lexvo.org/id/iso639-3/oci","oci","phonèmes"
"http://lexvo.org/id/iso639-3/oci","oci","saint-priest-la-feuille"
"http://lexvo.org/id/iso639-3/oci","oci","tarnais"
"http://lexvo.org/id/iso639-3/oci","oci","tradition orale"
"http://lexvo.org/id/iso639-3/oci","oci","verbale"
"http://lexvo.org/id/iso639-3/oci","oci","verbes"
"http://lexvo.org/id/iso639-3/oci","oci","vivaro-alpin"
"http://lexvo.org/id/iso639-3/oci","oci","Occitan/Gascon"
"http://lexvo.org/id/iso639-3/oci","oci","Occitan/Languedocien"
"http://lexvo.org/id/iso639-3/oci","oci","Occitan/Limousin"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119314197"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119317924"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119324184"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119328694"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11932889r"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119346452"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119361486"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11936159v"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11937212q"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119387381"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11940742j"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11941357q"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11946239q"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11946662b"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11948012m"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11948542x"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11953268s"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11953414d"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119541918"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11958962v"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11961040k"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11963568t"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11963612g"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11964747n"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11965115m"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11965628b"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119677899"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11970755h"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11971232q"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11975896k"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119763597"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119766112"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119777091"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119782134"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb12389132p"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb13318415c"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb161709452"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb166375988"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb17077046k"
"http://lexvo.org/id/iso639-3/oci","oci","Occitan"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119322502"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11940754j"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11965367d"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119760629"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11978458n"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11978921p"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb11979806r"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb119813953"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb120110226"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb120471038"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb12049428x"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb120502737"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb12296491b"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb12481481z"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb12524773t"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb13162676c"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb13162695n"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb13318335q"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb133183660"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb13318396x"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb133189074"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb135052099"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb16604691s"
"http://lexvo.org/id/iso639-3/oci","oci","http://data.bnf.fr/ark:/12148/cb17102186m"
"http://lexvo.org/id/iso639-3/oci","oci","http://lexvo.org/id/iso639-3/oci"
"http://lexvo.org/id/iso639-3/oci","oci","http://www.language-archives.org/vocabulary/field#anthropological_linguistics"
"http://lexvo.org/id/iso639-3/oci","oci","http://www.language-archives.org/vocabulary/field#lexicography"
"http://lexvo.org/id/iso639-3/oci","oci","http://www.language-archives.org/vocabulary/field#morphology"
"http://lexvo.org/id/iso639-3/oci","oci","http://www.language-archives.org/vocabulary/field#phonology"
"http://lexvo.org/id/iso639-3/oci","oci","http://www.language-archives.org/vocabulary/field#translating_and_interpreting"
"http://lexvo.org/id/iso639-3/olr","olr","Bislama"
"http://lexvo.org/id/iso639-3/olr","olr","Lakon"
"http://lexvo.org/id/iso639-3/olr","olr","Olrat"
"http://lexvo.org/id/iso639-3/olr","olr","http://lexvo.org/id/iso639-3/bis"
"http://lexvo.org/id/iso639-3/olr","olr","http://lexvo.org/id/iso639-3/lkn"
"http://lexvo.org/id/iso639-3/olr","olr","Olrat"
"http://lexvo.org/id/iso639-3/olr","olr","http://lexvo.org/id/iso639-3/olr"
"http://lexvo.org/id/iso639-3/olr","olr","http://www.language-archives.org/vocabulary/field#text_and_corpus_linguistics"
"http://lexvo.org/id/iso639-3/oog","oog","Ong"
"http://lexvo.org/id/iso639-3/oog","oog","http://lexvo.org/id/iso639-3/oog"
"http://lexvo.org/id/iso639-3/pbn","pbn","Nyesam"
"http://lexvo.org/id/iso639-3/pbn","pbn","http://lexvo.org/id/iso639-3/pbn"
"http://lexvo.org/id/iso639-3/pbv","pbv","Pnar"
"http://lexvo.org/id/iso639-3/pbv","pbv","Pnar Barato"
"http://lexvo.org/id/iso639-3/pbv","pbv","Pnar Mookyndeng"
"http://lexvo.org/id/iso639-3/pbv","pbv","http://lexvo.org/id/iso639-3/pbv"
"http://lexvo.org/id/iso639-3/pcb","pcb","Pear"
"http://lexvo.org/id/iso639-3/pcb","pcb","http://lexvo.org/id/iso639-3/pcb"
"http://lexvo.org/id/iso639-3/pcd","pcd","Picard"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb119311589"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11931803z"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb119318734"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11932512b"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb119331323"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb119339867"
"http://lexvo.org/id/iso639-3/pcd","pcd","Picard"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11931819b"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11931821w"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11931841h"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11932194d"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11932417s"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11932496x"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb119325308"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb119328694"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11932889r"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11933145f"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11933161p"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11933895x"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11934463f"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb119344654"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11934798x"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11935375d"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11935399d"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb119361486"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11936326f"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11936549n"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb119375503"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb119387339"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11938756z"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11939093g"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11940388r"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11944279g"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb119458243"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11945860z"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11946662b"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb119481497"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb119511608"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11953067w"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11958830z"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11958962v"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb119591726"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11961551m"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb119619197"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11963511v"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11963568t"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11963612g"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb119677899"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11971232q"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb119759000"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb119763597"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11978915r"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11978921p"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb119813953"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb11996115g"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb121235840"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb12148936v"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb12524773t"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb12565961f"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb126532730"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb13162695n"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb13318335q"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb13318351z"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb133183540"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb13318355b"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb133183660"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb13318415c"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb13318614k"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb133188907"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb13319048g"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://data.bnf.fr/ark:/12148/cb16604691s"
"http://lexvo.org/id/iso639-3/pcd","pcd","http://lexvo.org/id/iso639-3/pcd"
"http://lexvo.org/id/iso639-3/pes","pes","persan"
"http://lexvo.org/id/iso639-3/pes","pes","http://lexvo.org/id/iso639-3/pes"
"http://lexvo.org/id/iso639-3/pes","pes","http://www.language-archives.org/vocabulary/field#sociolinguistics"
"http://lexvo.org/id/iso639-3/pga","pga","Juba Arabic"
"http://lexvo.org/id/iso639-3/pga","pga","Informal conversation"
"http://lexvo.org/id/iso639-3/pga","pga","Personal experience story"
"http://lexvo.org/id/iso639-3/pga","pga","folktale"
"http://lexvo.org/id/iso639-3/pga","pga","http://lexvo.org/id/iso639-3/pga"
"http://lexvo.org/id/iso639-3/pga","pga","http://www.language-archives.org/vocabulary/field#anthropological_linguistics"
"http://lexvo.org/id/iso639-3/pho","pho","Phunoi"
"http://lexvo.org/id/iso639-3/pho","pho","http://lexvo.org/id/iso639-3/pho"
"http://lexvo.org/id/iso639-3/piz","piz","Pije"
"http://lexvo.org/id/iso639-3/piz","piz","Pije"
"http://lexvo.org/id/iso639-3/piz","piz","http://lexvo.org/id/iso639-3/piz"
"http://lexvo.org/id/iso639-3/pkt","pkt","Kha Phong"
"http://lexvo.org/id/iso639-3/pkt","pkt","Malang"
"http://lexvo.org/id/iso639-3/pkt","pkt","Maleng Brô"
"http://lexvo.org/id/iso639-3/pkt","pkt","Malieng"
"http://lexvo.org/id/iso639-3/pkt","pkt","Pakatan"
"http://lexvo.org/id/iso639-3/pkt","pkt","http://lexvo.org/id/iso639-3/pkt"
"http://lexvo.org/id/iso639-3/pli","pli","Pāli"
"http://lexvo.org/id/iso639-3/pli","pli","http://data.bnf.fr/ark:/12148/cb11939724k"
"http://lexvo.org/id/iso639-3/pli","pli","http://data.bnf.fr/ark:/12148/cb11963369m"
"http://lexvo.org/id/iso639-3/pli","pli","http://data.bnf.fr/ark:/12148/cb12050488t"
"http://lexvo.org/id/iso639-3/pli","pli","http://lexvo.org/id/iso639-3/pli"
"http://lexvo.org/id/iso639-3/pll","pll","Mon"
"http://lexvo.org/id/iso639-3/pll","pll","Palaong"
"http://lexvo.org/id/iso639-3/pll","pll","http://lexvo.org/id/iso639-3/mnw"
"http://lexvo.org/id/iso639-3/pll","pll","http://lexvo.org/id/iso639-3/pll"
"http://lexvo.org/id/iso639-3/plt","plt","malgache"
"http://lexvo.org/id/iso639-3/plt","plt","Malgache"
"http://lexvo.org/id/iso639-3/plt","plt","http://lexvo.org/id/iso639-3/plt"
"http://lexvo.org/id/iso639-3/plt","plt","http://www.language-archives.org/vocabulary/field#sociolinguistics"
"http://lexvo.org/id/iso639-3/plu","plu","Palikur"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb11930908q"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb11931841h"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb119325308"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb119328694"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb11932889r"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb119339867"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb119344654"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb11936442z"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb11939659z"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb11945860z"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb11946662b"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb11958830z"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb11965628b"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb119763597"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb12017858v"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb133183273"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb13318335q"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb13318415c"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb133188384"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb13319048g"
"http://lexvo.org/id/iso639-3/plu","plu","http://data.bnf.fr/ark:/12148/cb15846779q"
"http://lexvo.org/id/iso639-3/plu","plu","http://lexvo.org/id/iso639-3/plu"
"http://lexvo.org/id/iso639-3/pmi","pmi","Northern Pumi"
"http://lexvo.org/id/iso639-3/pmi","pmi","Pumi"
"http://lexvo.org/id/iso639-3/pmi","pmi","http://lexvo.org/id/iso639-3/pmi"
"http://lexvo.org/id/iso639-3/pol","pol","Polonais"
"http://lexvo.org/id/iso639-3/pol","pol","http://lexvo.org/id/iso639-3/pol"
"http://lexvo.org/id/iso639-3/pol","pol","http://www.language-archives.org/vocabulary/field#sociolinguistics"
"http://lexvo.org/id/iso639-3/por","por","Portugais"
"http://lexvo.org/id/iso639-3/por","por","http://lexvo.org/id/iso639-3/por"
"http://lexvo.org/id/iso639-3/por","por","http://www.language-archives.org/vocabulary/field#sociolinguistics"
"http://lexvo.org/id/iso639-3/pri","pri","Paicî"
"http://lexvo.org/id/iso639-3/pri","pri","http://data.bnf.fr/ark:/12148/cb119311589"
"http://lexvo.org/id/iso639-3/pri","pri","Cèmuhî"
"http://lexvo.org/id/iso639-3/pri","pri","http://data.bnf.fr/ark:/12148/cb11931819b"
"http://lexvo.org/id/iso639-3/pri","pri","http://data.bnf.fr/ark:/12148/cb11932119n"
"http://lexvo.org/id/iso639-3/pri","pri","http://data.bnf.fr/ark:/12148/cb11932417s"
"http://lexvo.org/id/iso639-3/pri","pri","http://data.bnf.fr/ark:/12148/cb11932512b"
"http://lexvo.org/id/iso639-3/pri","pri","http://data.bnf.fr/ark:/12148/cb119325308"
"http://lexvo.org/id/iso639-3/pri","pri","http://data.bnf.fr/ark:/12148/cb119325757"
